#Digilent WaveForms Oscilloscope Record
#Device Name: Analog Discovery Studio
#Serial Number: SN:210415B1A0BE
#Date Time: 2026-09-16 14:22:41
#Sample rate: 1000Hz
#Samples: 15000
Time (s),Channel 1 (V),Channel 2 (V)
0.916000,2.632978,1.715116
0.917000,2.629782,1.733923
0.918000,2.631195,1.711920
0.919000,2.633621,1.724612
0.920000,2.632978,1.707836
0.921000,2.634720,1.730296
0.922000,2.634119,1.724893
0.923000,2.631387,1.738628
0.924000,2.631872,1.719129
0.925000,2.630786,1.716760
0.926000,2.633884,1.723165
0.927000,2.631512,1.730282
0.928000,2.630373,1.732182
0.929000,2.630978,1.739531
0.930000,2.631078,1.717142
0.931000,2.632471,1.731148
0.932000,2.630510,1.726243
0.933000,2.631562,1.722187
0.934000,2.632069,1.712553
0.935000,2.633218,1.731609
0.936000,2.631849,1.730692
0.937000,2.633201,1.720933
0.938000,2.633080,1.719327
0.939000,2.633130,1.727332
0.940000,2.630881,1.711693
0.941000,2.630347,1.730978
0.942000,2.633568,1.714237
0.943000,2.630941,1.722305
0.944000,2.631617,1.722058
0.945000,2.631984,1.712524
0.946000,2.629756,1.724634
0.947000,2.635095,1.723557
0.948000,2.632845,1.718242
0.949000,2.633298,1.730054
0.950000,2.635744,1.719754
0.951000,2.633298,1.728159
0.952000,2.632222,1.728763
0.953000,2.632430,1.730853
0.954000,2.634658,1.715921
0.955000,2.632109,1.727704
0.956000,2.630509,1.723374
0.957000,2.631258,1.740509
0.958000,2.635083,1.720566
0.959000,2.631614,1.725324
0.960000,2.633938,1.733279
0.961000,2.631862,1.726783
0.962000,2.632286,1.721882
0.963000,2.632659,1.715382
0.964000,2.629809,1.715619
0.965000,2.634470,1.721628
0.966000,2.629617,1.722045
0.967000,2.631475,1.721090
0.968000,2.630109,1.729615
0.969000,2.631220,1.719417
0.970000,2.635826,1.712534
0.971000,2.634147,1.721918
0.972000,2.633680,1.726859
0.973000,2.632305,1.716079
0.974000,2.630007,1.735389
0.975000,2.628489,1.719824
0.976000,2.634379,1.720727
0.977000,2.631255,1.711503
0.978000,2.633894,1.715712
0.979000,2.633364,1.725405
0.980000,2.630778,1.725087
0.981000,2.630012,1.730166
0.982000,2.633179,1.717642
0.983000,2.631644,1.727761
0.984000,2.632547,1.714242
0.985000,2.632273,1.714257
0.986000,2.629743,1.723976
0.987000,2.632324,1.716271
0.988000,2.632127,1.715196
0.989000,2.631903,1.713684
0.990000,2.632886,1.723244
0.991000,2.634543,1.723641
0.992000,2.629665,1.727241
0.993000,2.633584,1.733786
0.994000,2.632965,1.726541
0.995000,2.630913,1.716747
0.996000,2.632204,1.716554
0.997000,2.633511,1.728645
0.998000,2.631632,1.727335
0.999000,2.633758,1.720668
1.000000,2.633876,1.725905
1.001000,2.630574,1.718601
1.002000,2.633713,1.716813
1.003000,2.634803,1.715712
1.004000,2.631831,1.732148
1.005000,2.634650,1.720512
1.006000,2.632004,1.716165
1.007000,2.632223,1.710366
1.008000,2.631929,1.716930
1.009000,2.633809,1.721242
1.010000,2.631267,1.714443
1.011000,2.630973,1.720281
1.012000,2.630311,1.722932
1.013000,2.630903,1.704888
1.014000,2.631621,1.719821
1.015000,2.632368,1.734132
1.016000,2.631171,1.725621
1.017000,2.630429,1.726190
1.018000,2.633334,1.716734
1.019000,2.633460,1.723559
1.020000,2.629774,1.723698
1.021000,2.632340,1.712890
1.022000,2.635101,1.711404
1.023000,2.633104,1.729254
1.024000,2.631696,1.716342
1.025000,2.631290,1.722287
1.026000,2.631876,1.721130
1.027000,2.631894,1.736864
1.028000,2.632092,1.715225
1.029000,2.635652,1.723364
1.030000,2.632165,1.716333
1.031000,2.632127,1.714459
1.032000,2.631246,1.711803
1.033000,2.631449,1.725331
1.034000,2.632251,1.707991
1.035000,2.630409,1.710332
1.036000,2.632152,1.720396
1.037000,2.632676,1.731883
1.038000,2.632096,1.724524
1.039000,2.631489,1.718478
1.040000,2.632496,1.720202
1.041000,2.631287,1.733879
1.042000,2.632616,1.716576
1.043000,2.632578,1.724786
1.044000,2.634020,1.719486
1.045000,2.632868,1.730490
1.046000,2.632979,1.721498
1.047000,2.633145,1.724264
1.048000,2.630967,1.728588
1.049000,2.633003,1.724152
1.050000,2.630694,1.717795
1.051000,2.629864,1.712664
1.052000,2.630744,1.708360
1.053000,2.631235,1.730112
1.054000,2.631637,1.729437
1.055000,2.632338,1.718495
1.056000,2.631159,1.723523
1.057000,2.632353,1.720600
1.058000,2.631080,1.724130
1.059000,2.629894,1.720163
1.060000,2.633235,1.726308
1.061000,2.631067,1.720143
1.062000,2.632960,1.731387
1.063000,2.634126,1.721634
1.064000,2.630910,1.718160
1.065000,2.632508,1.714404
1.066000,2.629416,1.737884
1.067000,2.631487,1.727218
1.068000,2.631751,1.714120
1.069000,2.630197,1.708128
1.070000,2.633145,1.715781
1.071000,2.633591,1.730199
1.072000,2.631197,1.720046
1.073000,2.631535,1.721101
1.074000,2.632597,1.725392
1.075000,2.634654,1.715382
1.076000,2.631429,1.710369
1.077000,2.633175,1.728105
1.078000,2.632260,1.734786
1.079000,2.630726,1.727501
1.080000,2.632488,1.729619
1.081000,2.632746,1.724929
1.082000,2.632462,1.732861
1.083000,2.630962,1.724581
1.084000,2.631598,1.718772
1.085000,2.632346,1.748012
1.086000,2.632624,1.723078
1.087000,2.633900,1.718970
1.088000,2.631407,1.725222
1.089000,2.632072,1.724906
1.090000,2.632304,1.714683
1.091000,2.633274,1.721902
1.092000,2.634213,1.716596
1.093000,2.631388,1.709640
1.094000,2.632677,1.716380
1.095000,2.634267,1.703469
1.096000,2.631031,1.719917
1.097000,2.631324,1.722884
1.098000,2.630859,1.719101
1.099000,2.631744,1.719093
1.100000,2.631437,1.728298
1.101000,2.632855,1.715669
1.102000,2.633116,1.717406
1.103000,2.629772,1.728695
1.104000,2.632506,1.710459
1.105000,2.634083,1.727453
1.106000,2.629955,1.717655
1.107000,2.632941,1.722306
1.108000,2.631622,1.721251
1.109000,2.634103,1.720599
1.110000,2.632312,1.730146
1.111000,2.632246,1.717895
1.112000,2.631431,1.724923
1.113000,2.631993,1.721892
1.114000,2.632576,1.710034
1.115000,2.634207,1.713226
1.116000,2.631965,1.706829
1.117000,2.635371,1.710181
1.118000,2.629801,1.716772
1.119000,2.631412,1.729162
1.120000,2.632801,1.721694
1.121000,2.632035,1.719575
1.122000,2.634178,1.726454
1.123000,2.631846,1.729086
1.124000,2.633533,1.714277
1.125000,2.633553,1.709560
1.126000,2.630367,1.708830
1.127000,2.631205,1.718816
1.128000,2.632631,1.731462
1.129000,2.631560,1.718375
1.130000,2.631125,1.720160
1.131000,2.630281,1.730269
1.132000,2.633599,1.742574
1.133000,2.633890,1.723661
1.134000,2.632072,1.727817
1.135000,2.636060,1.722113
1.136000,2.630693,1.714963
1.137000,2.631577,1.716924
1.138000,2.632142,1.728543
1.139000,2.631167,1.716602
1.140000,2.635280,1.719206
1.141000,2.631943,1.725787
1.142000,2.631649,1.715024
1.143000,2.632486,1.707729
1.144000,2.632176,1.711814
1.145000,2.631993,1.722259
1.146000,2.630962,1.726682
1.147000,2.631066,1.714646
1.148000,2.632727,1.734998
1.149000,2.632570,1.725256
1.150000,2.634456,1.726242
1.151000,2.631307,1.724931
1.152000,2.629815,1.731877
1.153000,2.631200,1.725799
1.154000,2.631318,1.724521
1.155000,2.631383,1.732847
1.156000,2.631882,1.715818
1.157000,2.632792,1.727105
1.158000,2.633507,1.719976
1.159000,2.631225,1.722581
1.160000,2.633730,1.734414
1.161000,2.631360,1.719484
1.162000,2.630465,1.732271
1.163000,2.632982,1.727487
1.164000,2.631943,1.711557
1.165000,2.629606,1.718160
1.166000,2.632769,1.711354
1.167000,2.631085,1.730065
1.168000,2.632773,1.740329
1.169000,2.633457,1.713049
1.170000,2.631135,1.724447
1.171000,2.634247,1.719319
1.172000,2.631792,1.716034
1.173000,2.633918,1.725954
1.174000,2.631546,1.722083
1.175000,2.631474,1.708722
1.176000,2.631881,1.713069
1.177000,2.629778,1.726029
1.178000,2.634209,1.724048
1.179000,2.631180,1.717493
1.180000,2.632657,1.725237
1.181000,2.631324,1.737308
1.182000,2.634370,1.730180
1.183000,2.630414,1.730811
1.184000,2.633145,1.727575
1.185000,2.631788,1.721122
1.186000,2.633298,1.730981
1.187000,2.631963,1.724732
1.188000,2.630251,1.722308
1.189000,2.632606,1.721666
1.190000,2.630298,1.736167
1.191000,2.629139,1.715194
1.192000,2.633314,1.720824
1.193000,2.632995,1.710933
1.194000,2.631214,1.736836
1.195000,2.634625,1.724541
1.196000,2.634327,1.715964
1.197000,2.633166,1.720935
1.198000,2.633368,1.722822
1.199000,2.636046,1.724838
1.200000,2.631355,1.722915
1.201000,2.630352,1.719071
1.202000,2.633263,1.703863
1.203000,2.630650,1.725543
1.204000,2.630946,1.719783
1.205000,2.632287,1.719426
1.206000,2.630533,1.730029
1.207000,2.633586,1.711052
1.208000,2.633347,1.724706
1.209000,2.629853,1.734226
1.210000,2.633156,1.721661
1.211000,2.629770,1.731722
1.212000,2.632027,1.716964
1.213000,2.631132,1.710350
1.214000,2.631537,1.731081
1.215000,2.630606,1.723792
1.216000,2.627825,1.733488
1.217000,2.629255,1.719485
1.218000,2.627404,1.728086
1.219000,2.627539,1.715670
1.220000,2.626542,1.732809
1.221000,2.625090,1.732853
1.222000,2.626433,1.733662
1.223000,2.622637,1.734185
1.224000,2.624157,1.731918
1.225000,2.624743,1.725284
1.226000,2.621457,1.740007
1.227000,2.623352,1.721324
1.228000,2.622361,1.733679
1.229000,2.620378,1.727300
1.230000,2.620295,1.728052
1.231000,2.620325,1.728652
1.232000,2.617999,1.724539
1.233000,2.619337,1.724445
1.234000,2.616583,1.733528
1.235000,2.616178,1.741681
1.236000,2.616174,1.747218
1.237000,2.614905,1.751215
1.238000,2.615844,1.738375
1.239000,2.609969,1.730074
1.240000,2.612955,1.748020
1.241000,2.609403,1.745487
1.242000,2.607685,1.748218
1.243000,2.606711,1.750319
1.244000,2.608263,1.750817
1.245000,2.607367,1.744551
1.246000,2.604059,1.740381
1.247000,2.603102,1.757609
1.248000,2.601352,1.748633
1.249000,2.604518,1.753941
1.250000,2.601633,1.752117
1.251000,2.598513,1.739659
1.252000,2.597117,1.766456
1.253000,2.595102,1.759573
1.254000,2.593663,1.750714
1.255000,2.594099,1.758301
1.256000,2.592003,1.754598
1.257000,2.590334,1.766751
1.258000,2.587727,1.749551
1.259000,2.586898,1.763279
1.260000,2.586968,1.767949
1.261000,2.584859,1.755491
1.262000,2.579345,1.762989
1.263000,2.580161,1.759286
1.264000,2.578631,1.777705
1.265000,2.580960,1.769072
1.266000,2.574049,1.763805
1.267000,2.573548,1.763384
1.268000,2.572064,1.767883
1.269000,2.571363,1.767651
1.270000,2.569759,1.784477
1.271000,2.567340,1.774702
1.272000,2.566901,1.770689
1.273000,2.565049,1.782492
1.274000,2.558901,1.791412
1.275000,2.558212,1.795887
1.276000,2.556855,1.795410
1.277000,2.553794,1.791830
1.278000,2.555174,1.783540
1.279000,2.552557,1.799391
1.280000,2.550688,1.797946
1.281000,2.549367,1.811586
1.282000,2.546165,1.792891
1.283000,2.542304,1.796123
1.284000,2.543091,1.796717
1.285000,2.537251,1.796993
1.286000,2.536932,1.810711
1.287000,2.535638,1.797751
1.288000,2.534779,1.820021
1.289000,2.531898,1.801318
1.290000,2.528744,1.810955
1.291000,2.527681,1.794905
1.292000,2.518596,1.817669
1.293000,2.521542,1.817785
1.294000,2.520112,1.829293
1.295000,2.517133,1.826860
1.296000,2.512757,1.827454
1.297000,2.513910,1.828561
1.298000,2.507068,1.820689
1.299000,2.505265,1.838922
1.300000,2.503718,1.841123
1.301000,2.501978,1.835457
1.302000,2.496797,1.832276
1.303000,2.496534,1.842280
1.304000,2.492663,1.843947
1.305000,2.490442,1.842118
1.306000,2.487634,1.843067
1.307000,2.485787,1.856350
1.308000,2.482190,1.840290
1.309000,2.480335,1.869826
1.310000,2.476080,1.854969
1.311000,2.475273,1.859474
1.312000,2.472394,1.847764
1.313000,2.468850,1.859125
1.314000,2.467438,1.872755
1.315000,2.463106,1.864648
1.316000,2.462144,1.872336
1.317000,2.458681,1.875432
1.318000,2.454790,1.865333
1.319000,2.451075,1.870024
1.320000,2.446339,1.879476
1.321000,2.446085,1.904219
1.322000,2.439249,1.875857
1.323000,2.438237,1.886120
1.324000,2.435460,1.893317
1.325000,2.430988,1.881234
1.326000,2.430757,1.873844
1.327000,2.426463,1.899417
1.328000,2.423072,1.898759
1.329000,2.419747,1.914441
1.330000,2.415968,1.905933
1.331000,2.413242,1.920027
1.332000,2.408238,1.917010
1.333000,2.407037,1.921056
1.334000,2.402620,1.929543
1.335000,2.398496,1.917260
1.336000,2.397533,1.930011
1.337000,2.390711,1.922166
1.338000,2.390134,1.922092
1.339000,2.387584,1.934571
1.340000,2.382548,1.929963
1.341000,2.380012,1.948291
1.342000,2.376415,1.928177
1.343000,2.369585,1.949272
1.344000,2.367553,1.950250
1.345000,2.369201,1.941794
1.346000,2.363696,1.947029
1.347000,2.359665,1.947706
1.348000,2.353939,1.965555
1.349000,2.351915,1.969103
1.350000,2.346654,1.964521
1.351000,2.342686,1.966612
1.352000,2.339902,1.988237
1.353000,2.334998,1.973744
1.354000,2.329076,1.993393
1.355000,2.329910,1.987398
1.356000,2.324540,1.978097
1.357000,2.320667,1.984345
1.358000,2.314881,1.989995
1.359000,2.309793,1.995748
1.360000,2.310834,1.990477
1.361000,2.304406,2.001056
1.362000,2.301012,1.992661
1.363000,2.295980,1.992521
1.364000,2.293134,2.004434
1.365000,2.288970,2.007447
1.366000,2.285200,1.999815
1.367000,2.279594,2.007712
1.368000,2.275997,2.026970
1.369000,2.276054,2.020241
1.370000,2.267032,2.019964
1.371000,2.266053,2.017380
1.372000,2.261693,2.031490
1.373000,2.252378,2.044047
1.374000,2.251384,2.032223
1.375000,2.248776,2.037981
1.376000,2.244763,2.033747
1.377000,2.239975,2.050430
1.378000,2.232429,2.037767
1.379000,2.230693,2.055826
1.380000,2.223427,2.036905
1.381000,2.220487,2.054709
1.382000,2.218593,2.055777
1.383000,2.210484,2.065013
1.384000,2.209818,2.055827
1.385000,2.204958,2.070274
1.386000,2.198734,2.059176
1.387000,2.198375,2.081286
1.388000,2.191522,2.077571
1.389000,2.189028,2.069672
1.390000,2.183462,2.085247
1.391000,2.180374,2.076936
1.392000,2.176218,2.083874
1.393000,2.167854,2.085603
1.394000,2.163765,2.086610
1.395000,2.158473,2.100838
1.396000,2.153327,2.105538
1.397000,2.150154,2.109331
1.398000,2.145470,2.100696
1.399000,2.140068,2.113447
1.400000,2.137548,2.108161
1.401000,2.134214,2.123888
1.402000,2.128307,2.124183
1.403000,2.122222,2.111240
1.404000,2.117331,2.108582
1.405000,2.112108,2.125954
1.406000,2.107414,2.124507
1.407000,2.104754,2.118147
1.408000,2.099469,2.133458
1.409000,2.093219,2.137788
1.410000,2.087598,2.128613
1.411000,2.086121,2.117468
1.412000,2.077899,2.140356
1.413000,2.074036,2.136647
1.414000,2.069406,2.145577
1.415000,2.068655,2.139757
1.416000,2.058247,2.151188
1.417000,2.054203,2.150226
1.418000,2.048042,2.159154
1.419000,2.045835,2.158691
1.420000,2.043818,2.160606
1.421000,2.034691,2.173401
1.422000,2.030010,2.172241
1.423000,2.023848,2.164959
1.424000,2.019544,2.168853
1.425000,2.016241,2.163389
1.426000,2.011287,2.168901
1.427000,2.005554,2.165045
1.428000,1.997207,2.173881
1.429000,1.996800,2.179915
1.430000,1.989073,2.191027
1.431000,1.983787,2.180626
1.432000,1.979342,2.184100
1.433000,1.974114,2.191250
1.434000,1.968209,2.181451
1.435000,1.963874,2.190099
1.436000,1.957718,2.179220
1.437000,1.952478,2.192136
1.438000,1.947241,2.205171
1.439000,1.942225,2.203920
1.440000,1.937007,2.204924
1.441000,1.933054,2.205400
1.442000,1.927967,2.203894
1.443000,1.922836,2.202240
1.444000,1.916349,2.216052
1.445000,1.912839,2.213092
1.446000,1.906950,2.228784
1.447000,1.901633,2.218438
1.448000,1.897430,2.210806
1.449000,1.891591,2.209010
1.450000,1.885138,2.228450
1.451000,1.878602,2.216720
1.452000,1.872531,2.212871
1.453000,1.870548,2.219990
1.454000,1.864052,2.222549
1.455000,1.860695,2.218670
1.456000,1.855653,2.229149
1.457000,1.849191,2.217127
1.458000,1.844826,2.234821
1.459000,1.841275,2.224570
1.460000,1.831322,2.237206
1.461000,1.828970,2.228047
1.462000,1.821159,2.249549
1.463000,1.816837,2.248709
1.464000,1.810616,2.226176
1.465000,1.806894,2.233518
1.466000,1.799755,2.234169
1.467000,1.796842,2.240767
1.468000,1.787671,2.242782
1.469000,1.784952,2.239760
1.470000,1.780902,2.228542
1.471000,1.774485,2.240599
1.472000,1.768245,2.242171
1.473000,1.763511,2.245743
1.474000,1.758550,2.238118
1.475000,1.753216,2.253721
1.476000,1.746475,2.240518
1.477000,1.740150,2.250640
1.478000,1.737467,2.257037
1.479000,1.731303,2.255219
1.480000,1.727092,2.250921
1.481000,1.722091,2.251407
1.482000,1.716975,2.243140
1.483000,1.709493,2.240210
1.484000,1.702861,2.245115
1.485000,1.698768,2.250537
1.486000,1.693045,2.242215
1.487000,1.687915,2.256761
1.488000,1.684537,2.242471
1.489000,1.681011,2.250771
1.490000,1.672725,2.242414
1.491000,1.665367,2.264169
1.492000,1.659160,2.237514
1.493000,1.654087,2.252656
1.494000,1.650031,2.235562
1.495000,1.645907,2.251849
1.496000,1.638698,2.260642
1.497000,1.631955,2.231704
1.498000,1.629569,2.241275
1.499000,1.620787,2.238450
1.500000,1.615550,2.236026
1.501000,1.611151,2.237530
1.502000,1.607479,2.247219
1.503000,1.603024,2.236275
1.504000,1.598805,2.234568
1.505000,1.591466,2.240299
1.506000,1.584851,2.247677
1.507000,1.578296,2.237393
1.508000,1.575123,2.229597
1.509000,1.569176,2.234984
1.510000,1.565688,2.210267
1.511000,1.560553,2.225324
1.512000,1.554365,2.225018
1.513000,1.549224,2.238553
1.514000,1.544655,2.244470
1.515000,1.538845,2.228053
1.516000,1.528122,2.217709
1.517000,1.526902,2.211430
1.518000,1.521387,2.220262
1.519000,1.515650,2.229293
1.520000,1.512565,2.222589
1.521000,1.504474,2.217010
1.522000,1.500238,2.237678
1.523000,1.498317,2.214240
1.524000,1.490130,2.225607
1.525000,1.486221,2.209123
1.526000,1.477169,2.223008
1.527000,1.473510,2.226487
1.528000,1.470981,2.218217
1.529000,1.466342,2.214598
1.530000,1.456749,2.218004
1.531000,1.454845,2.212156
1.532000,1.450006,2.212905
1.533000,1.445128,2.197556
1.534000,1.439388,2.194016
1.535000,1.434088,2.198047
1.536000,1.428064,2.186990
1.537000,1.422836,2.205721
1.538000,1.416476,2.184083
1.539000,1.412282,2.205807
1.540000,1.408332,2.194823
1.541000,1.403535,2.191247
1.542000,1.395314,2.177558
1.543000,1.392659,2.180204
1.544000,1.387287,2.183263
1.545000,1.385808,2.188645
1.546000,1.378626,2.163671
1.547000,1.372426,2.185722
1.548000,1.366638,2.186761
1.549000,1.364083,2.168676
1.550000,1.359575,2.175447
1.551000,1.352053,2.183545
1.552000,1.347387,2.175028
1.553000,1.344234,2.179419
1.554000,1.339288,2.163217
1.555000,1.333792,2.171483
1.556000,1.327995,2.157147
1.557000,1.322556,2.155653
1.558000,1.320142,2.153034
1.559000,1.311328,2.160246
1.560000,1.311246,2.140318
1.561000,1.302528,2.142021
1.562000,1.298526,2.158788
1.563000,1.296708,2.139328
1.564000,1.291258,2.142739
1.565000,1.284622,2.129291
1.566000,1.278017,2.128445
1.567000,1.275616,2.117575
1.568000,1.270545,2.124971
1.569000,1.265719,2.128767
1.570000,1.260516,2.123593
1.571000,1.259066,2.108689
1.572000,1.253392,2.125481
1.573000,1.249016,2.118476
1.574000,1.243598,2.119408
1.575000,1.237407,2.107581
1.576000,1.231671,2.101007
1.577000,1.229669,2.116407
1.578000,1.224151,2.114256
1.579000,1.221094,2.119696
1.580000,1.214645,2.098447
1.581000,1.215326,2.087610
1.582000,1.207115,2.101222
1.583000,1.204280,2.108579
1.584000,1.199949,2.077043
1.585000,1.191290,2.079512
1.586000,1.190084,2.083430
1.587000,1.184823,2.075758
1.588000,1.184055,2.077992
1.589000,1.178052,2.061939
1.590000,1.171871,2.060733
1.591000,1.167766,2.072961
1.592000,1.166201,2.067694
1.593000,1.160183,2.065212
1.594000,1.153991,2.068171
1.595000,1.153000,2.051738
1.596000,1.146841,2.042753
1.597000,1.141691,2.051828
1.598000,1.140741,2.051880
1.599000,1.133029,2.050883
1.600000,1.128312,2.029763
1.601000,1.126465,2.048546
1.602000,1.127004,2.046354
1.603000,1.120959,2.033731
1.604000,1.116086,2.016654
1.605000,1.111511,2.021136
1.606000,1.109419,2.020668
1.607000,1.101402,2.019279
1.608000,1.096993,2.028201
1.609000,1.097180,2.024978
1.610000,1.088878,2.012969
1.611000,1.087500,2.013177
1.612000,1.082241,2.006090
1.613000,1.080378,2.011303
1.614000,1.075350,1.988759
1.615000,1.073095,1.997111
1.616000,1.070439,2.005802
1.617000,1.064986,1.993739
1.618000,1.062476,1.995041
1.619000,1.056026,1.986131
1.620000,1.054078,1.989616
1.621000,1.050402,1.985249
1.622000,1.045308,1.977181
1.623000,1.042269,1.963405
1.624000,1.038054,1.987594
1.625000,1.034731,1.973827
1.626000,1.032352,1.976078
1.627000,1.029429,1.972841
1.628000,1.026135,1.966035
1.629000,1.023001,1.959641
1.630000,1.018384,1.952797
1.631000,1.016251,1.953132
1.632000,1.011972,1.954972
1.633000,1.006925,1.957133
1.634000,1.003021,1.950860
1.635000,1.001261,1.925093
1.636000,0.997449,1.931963
1.637000,0.995103,1.926175
1.638000,0.991766,1.931623
1.639000,0.987311,1.943262
1.640000,0.985606,1.920850
1.641000,0.982657,1.934556
1.642000,0.977125,1.930022
1.643000,0.976808,1.924907
1.644000,0.973250,1.929073
1.645000,0.969811,1.931415
1.646000,0.966700,1.930855
1.647000,0.962921,1.929440
1.648000,0.961966,1.926450
1.649000,0.955953,1.903843
1.650000,0.956909,1.912745
1.651000,0.952320,1.905423
1.652000,0.948430,1.917420
1.653000,0.945966,1.899898
1.654000,0.942853,1.890624
1.655000,0.940674,1.895673
1.656000,0.939744,1.888883
1.657000,0.933797,1.873936
1.658000,0.931765,1.880622
1.659000,0.930027,1.877715
1.660000,0.924536,1.876472
1.661000,0.924263,1.870968
1.662000,0.922031,1.879571
1.663000,0.917896,1.867599
1.664000,0.916934,1.891834
1.665000,0.913438,1.874398
